EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-07-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SD   : Snow depth in 1 cm
30-34 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GRAZ-UNIVERSITAET, AUSTRIA (STAID: 12)
Blended and updated with sources:32849 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SD, Q_SD
    12, 32849,20110129,-9999,    9
    12, 32849,20110130,-9999,    9
    12, 32849,20110131,-9999,    9
    12, 32849,20110201,-9999,    9
    12, 32849,20110202,-9999,    9
    12, 32849,20110203,-9999,    9
    12, 32849,20110204,-9999,    9
    12, 32849,20110205,-9999,    9
    12, 32849,20110206,-9999,    9
    12, 32849,20110207,-9999,    9
    12, 32849,20110208,-9999,    9
    12, 32849,20110209,-9999,    9
    12, 32849,20110210,-9999,    9
    12, 32849,20110211,-9999,    9
    12, 32849,20110212,-9999,    9
    12, 32849,20110213,-9999,    9
    12, 32849,20110214,-9999,    9
    12, 32849,20110215,-9999,    9
    12, 32849,20110216,-9999,    9
    12, 32849,20110217,-9999,    9
    12, 32849,20110218,-9999,    9
    12, 32849,20110219,-9999,    9
    12, 32849,20110220,-9999,    9
    12, 32849,20110221,-9999,    9
    12, 32849,20110222,-9999,    9
    12, 32849,20110223,-9999,    9
    12, 32849,20110224,-9999,    9
    12, 32849,20110225,-9999,    9
    12, 32849,20110226,-9999,    9
    12, 32849,20110227,-9999,    9
    12, 32849,20110228,-9999,    9
    12, 32849,20110301,-9999,    9
    12, 32849,20110302,-9999,    9
    12, 32849,20110303,-9999,    9
    12, 32849,20110304,-9999,    9
    12, 32849,20110305,-9999,    9
    12, 32849,20110306,-9999,    9
    12, 32849,20110307,-9999,    9
    12, 32849,20110308,-9999,    9
    12, 32849,20110309,-9999,    9
    12, 32849,20110310,-9999,    9
    12, 32849,20110311,-9999,    9
    12, 32849,20110312,-9999,    9
    12, 32849,20110313,-9999,    9
    12, 32849,20110314,-9999,    9
    12, 32849,20110315,-9999,    9
    12, 32849,20110316,-9999,    9
    12, 32849,20110317,-9999,    9
    12, 32849,20110318,-9999,    9
    12, 32849,20110319,-9999,    9
    12, 32849,20110320,-9999,    9
    12, 32849,20110321,-9999,    9
    12, 32849,20110322,-9999,    9
    12, 32849,20110323,-9999,    9
    12, 32849,20110324,-9999,    9
    12, 32849,20110325,-9999,    9
    12, 32849,20110326,-9999,    9
    12, 32849,20110327,-9999,    9
    12, 32849,20110328,-9999,    9
    12, 32849,20110329,-9999,    9
    12, 32849,20110330,-9999,    9
    12, 32849,20110331,-9999,    9
    12, 32849,20110401,-9999,    9
    12, 32849,20110402,-9999,    9
    12, 32849,20110403,-9999,    9
    12, 32849,20110404,-9999,    9
    12, 32849,20110405,-9999,    9
    12, 32849,20110406,-9999,    9
    12, 32849,20110407,-9999,    9
    12, 32849,20110408,-9999,    9
    12, 32849,20110409,-9999,    9
    12, 32849,20110410,-9999,    9
    12, 32849,20110411,-9999,    9
    12, 32849,20110412,-9999,    9
    12, 32849,20110413,-9999,    9
    12, 32849,20110414,-9999,    9
    12, 32849,20110415,-9999,    9
    12, 32849,20110416,-9999,    9
    12, 32849,20110417,-9999,    9
    12, 32849,20110418,-9999,    9
    12, 32849,20110419,-9999,    9
    12, 32849,20110420,-9999,    9
    12, 32849,20110421,-9999,    9
    12, 32849,20110422,-9999,    9
    12, 32849,20110423,-9999,    9
    12, 32849,20110424,-9999,    9
    12, 32849,20110425,-9999,    9
    12, 32849,20110426,-9999,    9
    12, 32849,20110427,-9999,    9
    12, 32849,20110428,-9999,    9
    12, 32849,20110429,-9999,    9
    12, 32849,20110430,-9999,    9
    12, 32849,20110501,-9999,    9
    12, 32849,20110502,-9999,    9
    12, 32849,20110503,-9999,    9
    12, 32849,20110504,-9999,    9
    12, 32849,20110505,-9999,    9
    12, 32849,20110506,-9999,    9
    12, 32849,20110507,-9999,    9
    12, 32849,20110508,-9999,    9
    12, 32849,20110509,-9999,    9
    12, 32849,20110510,-9999,    9
    12, 32849,20110511,-9999,    9
    12, 32849,20110512,-9999,    9
    12, 32849,20110513,-9999,    9
    12, 32849,20110514,-9999,    9
    12, 32849,20110515,-9999,    9
    12, 32849,20110516,-9999,    9
    12, 32849,20110517,-9999,    9
    12, 32849,20110518,-9999,    9
    12, 32849,20110519,-9999,    9
    12, 32849,20110520,-9999,    9
    12, 32849,20110521,-9999,    9
    12, 32849,20110522,-9999,    9
    12, 32849,20110523,-9999,    9
    12, 32849,20110524,-9999,    9
    12, 32849,20110525,-9999,    9
    12, 32849,20110526,-9999,    9
    12, 32849,20110527,-9999,    9
    12, 32849,20110528,-9999,    9
    12, 32849,20110529,-9999,    9
    12, 32849,20110530,-9999,    9
    12, 32849,20110531,-9999,    9
    12, 32849,20110601,-9999,    9
    12, 32849,20110602,-9999,    9
    12, 32849,20110603,-9999,    9
    12, 32849,20110604,-9999,    9
    12, 32849,20110605,-9999,    9
    12, 32849,20110606,-9999,    9
    12, 32849,20110607,-9999,    9
    12, 32849,20110608,-9999,    9
    12, 32849,20110609,-9999,    9
    12, 32849,20110610,-9999,    9
    12, 32849,20110611,-9999,    9
    12, 32849,20110612,-9999,    9
    12, 32849,20110613,-9999,    9
    12, 32849,20110614,-9999,    9
    12, 32849,20110615,-9999,    9
    12, 32849,20110616,-9999,    9
    12, 32849,20110617,-9999,    9
    12, 32849,20110618,-9999,    9
    12, 32849,20110619,-9999,    9
    12, 32849,20110620,-9999,    9
    12, 32849,20110621,-9999,    9
    12, 32849,20110622,-9999,    9
    12, 32849,20110623,-9999,    9
    12, 32849,20110624,-9999,    9
    12, 32849,20110625,-9999,    9
    12, 32849,20110626,-9999,    9
    12, 32849,20110627,-9999,    9
    12, 32849,20110628,-9999,    9
    12, 32849,20110629,-9999,    9
    12, 32849,20110630,-9999,    9
    12, 32849,20110701,-9999,    9
    12, 32849,20110702,-9999,    9
    12, 32849,20110703,-9999,    9
    12, 32849,20110704,-9999,    9
    12, 32849,20110705,-9999,    9
    12, 32849,20110706,-9999,    9
    12, 32849,20110707,-9999,    9
    12, 32849,20110708,-9999,    9
    12, 32849,20110709,-9999,    9
    12, 32849,20110710,-9999,    9
    12, 32849,20110711,-9999,    9
    12, 32849,20110712,-9999,    9
    12, 32849,20110713,-9999,    9
    12, 32849,20110714,-9999,    9
    12, 32849,20110715,-9999,    9
    12, 32849,20110716,-9999,    9
    12, 32849,20110717,-9999,    9
    12, 32849,20110718,-9999,    9
    12, 32849,20110719,-9999,    9
    12, 32849,20110720,-9999,    9
    12, 32849,20110721,-9999,    9
    12, 32849,20110722,-9999,    9
    12, 32849,20110723,-9999,    9
    12, 32849,20110724,-9999,    9
    12, 32849,20110725,-9999,    9
    12, 32849,20110726,-9999,    9
    12, 32849,20110727,-9999,    9
    12, 32849,20110728,-9999,    9
    12, 32849,20110729,-9999,    9
    12, 32849,20110730,-9999,    9
    12, 32849,20110731,-9999,    9
    12, 32849,20110801,-9999,    9
    12, 32849,20110802,-9999,    9
    12, 32849,20110803,-9999,    9
    12, 32849,20110804,-9999,    9
    12, 32849,20110805,-9999,    9
    12, 32849,20110806,-9999,    9
    12, 32849,20110807,-9999,    9
    12, 32849,20110808,-9999,    9
    12, 32849,20110809,-9999,    9
    12, 32849,20110810,-9999,    9
    12, 32849,20110811,-9999,    9
    12, 32849,20110812,-9999,    9
    12, 32849,20110813,-9999,    9
    12, 32849,20110814,-9999,    9
    12, 32849,20110815,-9999,    9
    12, 32849,20110816,-9999,    9
    12, 32849,20110817,-9999,    9
    12, 32849,20110818,-9999,    9
    12, 32849,20110819,-9999,    9
    12, 32849,20110820,-9999,    9
    12, 32849,20110821,-9999,    9
    12, 32849,20110822,-9999,    9
    12, 32849,20110823,-9999,    9
    12, 32849,20110824,-9999,    9
    12, 32849,20110825,-9999,    9
    12, 32849,20110826,-9999,    9
    12, 32849,20110827,-9999,    9
    12, 32849,20110828,-9999,    9
    12, 32849,20110829,-9999,    9
    12, 32849,20110830,-9999,    9
    12, 32849,20110831,-9999,    9
    12, 32849,20110901,-9999,    9
    12, 32849,20110902,-9999,    9
    12, 32849,20110903,-9999,    9
    12, 32849,20110904,-9999,    9
    12, 32849,20110905,-9999,    9
    12, 32849,20110906,-9999,    9
    12, 32849,20110907,-9999,    9
    12, 32849,20110908,-9999,    9
    12, 32849,20110909,-9999,    9
    12, 32849,20110910,-9999,    9
    12, 32849,20110911,-9999,    9
    12, 32849,20110912,-9999,    9
    12, 32849,20110913,-9999,    9
    12, 32849,20110914,-9999,    9
    12, 32849,20110915,-9999,    9
    12, 32849,20110916,-9999,    9
    12, 32849,20110917,-9999,    9
    12, 32849,20110918,-9999,    9
    12, 32849,20110919,-9999,    9
    12, 32849,20110920,-9999,    9
    12, 32849,20110921,-9999,    9
    12, 32849,20110922,-9999,    9
    12, 32849,20110923,-9999,    9
    12, 32849,20110924,-9999,    9
    12, 32849,20110925,-9999,    9
    12, 32849,20110926,-9999,    9
    12, 32849,20110927,-9999,    9
    12, 32849,20110928,-9999,    9
    12, 32849,20110929,-9999,    9
    12, 32849,20110930,-9999,    9
    12, 32849,20111001,-9999,    9
    12, 32849,20111002,-9999,    9
    12, 32849,20111003,-9999,    9
    12, 32849,20111004,-9999,    9
    12, 32849,20111005,-9999,    9
    12, 32849,20111006,-9999,    9
    12, 32849,20111007,-9999,    9
    12, 32849,20111008,-9999,    9
    12, 32849,20111009,-9999,    9
    12, 32849,20111010,-9999,    9
    12, 32849,20111011,-9999,    9
    12, 32849,20111012,-9999,    9
    12, 32849,20111013,-9999,    9
    12, 32849,20111014,-9999,    9
    12, 32849,20111015,-9999,    9
    12, 32849,20111016,-9999,    9
    12, 32849,20111017,-9999,    9
    12, 32849,20111018,-9999,    9
    12, 32849,20111019,-9999,    9
    12, 32849,20111020,-9999,    9
    12, 32849,20111021,-9999,    9
    12, 32849,20111022,-9999,    9
    12, 32849,20111023,-9999,    9
    12, 32849,20111024,-9999,    9
    12, 32849,20111025,-9999,    9
    12, 32849,20111026,-9999,    9
    12, 32849,20111027,-9999,    9
    12, 32849,20111028,-9999,    9
    12, 32849,20111029,-9999,    9
    12, 32849,20111030,-9999,    9
    12, 32849,20111031,-9999,    9
    12, 32849,20111101,-9999,    9
    12, 32849,20111102,-9999,    9
    12, 32849,20111103,-9999,    9
    12, 32849,20111104,-9999,    9
    12, 32849,20111105,-9999,    9
    12, 32849,20111106,-9999,    9
    12, 32849,20111107,-9999,    9
    12, 32849,20111108,-9999,    9
    12, 32849,20111109,-9999,    9
    12, 32849,20111110,-9999,    9
    12, 32849,20111111,-9999,    9
    12, 32849,20111112,-9999,    9
    12, 32849,20111113,-9999,    9
    12, 32849,20111114,-9999,    9
    12, 32849,20111115,-9999,    9
    12, 32849,20111116,-9999,    9
    12, 32849,20111117,-9999,    9
    12, 32849,20111118,-9999,    9
    12, 32849,20111119,-9999,    9
    12, 32849,20111120,-9999,    9
    12, 32849,20111121,-9999,    9
    12, 32849,20111122,-9999,    9
    12, 32849,20111123,-9999,    9
    12, 32849,20111124,-9999,    9
    12, 32849,20111125,-9999,    9
    12, 32849,20111126,-9999,    9
    12, 32849,20111127,-9999,    9
    12, 32849,20111128,-9999,    9
    12, 32849,20111129,-9999,    9
    12, 32849,20111130,-9999,    9
    12, 32849,20111201,-9999,    9
    12, 32849,20111202,-9999,    9
    12, 32849,20111203,-9999,    9
    12, 32849,20111204,-9999,    9
    12, 32849,20111205,-9999,    9
    12, 32849,20111206,-9999,    9
    12, 32849,20111207,-9999,    9
    12, 32849,20111208,-9999,    9
    12, 32849,20111209,-9999,    9
    12, 32849,20111210,-9999,    9
    12, 32849,20111211,-9999,    9
    12, 32849,20111212,-9999,    9
    12, 32849,20111213,-9999,    9
    12, 32849,20111214,-9999,    9
    12, 32849,20111215,-9999,    9
    12, 32849,20111216,-9999,    9
    12, 32849,20111217,-9999,    9
    12, 32849,20111218,-9999,    9
    12, 32849,20111219,-9999,    9
    12, 32849,20111220,-9999,    9
    12, 32849,20111221,-9999,    9
    12, 32849,20111222,-9999,    9
    12, 32849,20111223,-9999,    9
    12, 32849,20111224,-9999,    9
    12, 32849,20111225,-9999,    9
    12, 32849,20111226,-9999,    9
    12, 32849,20111227,-9999,    9
    12, 32849,20111228,-9999,    9
    12, 32849,20111229,-9999,    9
    12, 32849,20111230,-9999,    9
    12, 32849,20111231,-9999,    9
    12, 32849,20120101,-9999,    9
    12, 32849,20120102,-9999,    9
    12, 32849,20120103,-9999,    9
    12, 32849,20120104,-9999,    9
    12, 32849,20120105,-9999,    9
    12, 32849,20120106,-9999,    9
    12, 32849,20120107,-9999,    9
    12, 32849,20120108,-9999,    9
    12, 32849,20120109,-9999,    9
    12, 32849,20120110,-9999,    9
    12, 32849,20120111,-9999,    9
    12, 32849,20120112,-9999,    9
    12, 32849,20120113,-9999,    9
    12, 32849,20120114,-9999,    9
    12, 32849,20120115,-9999,    9
    12, 32849,20120116,-9999,    9
    12, 32849,20120117,-9999,    9
    12, 32849,20120118,-9999,    9
    12, 32849,20120119,-9999,    9
    12, 32849,20120120,-9999,    9
    12, 32849,20120121,-9999,    9
    12, 32849,20120122,-9999,    9
    12, 32849,20120123,-9999,    9
    12, 32849,20120124,-9999,    9
    12, 32849,20120125,-9999,    9
    12, 32849,20120126,-9999,    9
    12, 32849,20120127,-9999,    9
    12, 32849,20120128,-9999,    9
    12, 32849,20120129,-9999,    9
    12, 32849,20120130,-9999,    9
    12, 32849,20120131,-9999,    9
    12, 32849,20120201,-9999,    9
    12, 32849,20120202,-9999,    9
    12, 32849,20120203,-9999,    9
    12, 32849,20120204,-9999,    9
    12, 32849,20120205,-9999,    9
    12, 32849,20120206,-9999,    9
    12, 32849,20120207,-9999,    9
    12, 32849,20120208,-9999,    9
    12, 32849,20120209,-9999,    9
    12, 32849,20120210,-9999,    9
    12, 32849,20120211,-9999,    9
    12, 32849,20120212,-9999,    9
    12, 32849,20120213,-9999,    9
    12, 32849,20120214,-9999,    9
    12, 32849,20120215,-9999,    9
    12, 32849,20120216,-9999,    9
    12, 32849,20120217,-9999,    9
    12, 32849,20120218,-9999,    9
    12, 32849,20120219,-9999,    9
    12, 32849,20120220,-9999,    9
    12, 32849,20120221,-9999,    9
    12, 32849,20120222,-9999,    9
    12, 32849,20120223,-9999,    9
    12, 32849,20120224,-9999,    9
    12, 32849,20120225,-9999,    9
    12, 32849,20120226,-9999,    9
    12, 32849,20120227,-9999,    9
    12, 32849,20120228,-9999,    9
    12, 32849,20120229,-9999,    9
    12, 32849,20120301,-9999,    9
    12, 32849,20120302,-9999,    9
    12, 32849,20120303,-9999,    9
    12, 32849,20120304,-9999,    9
    12, 32849,20120305,-9999,    9
    12, 32849,20120306,-9999,    9
    12, 32849,20120307,-9999,    9
    12, 32849,20120308,-9999,    9
    12, 32849,20120309,-9999,    9
    12, 32849,20120310,-9999,    9
    12, 32849,20120311,-9999,    9
    12, 32849,20120312,-9999,    9
    12, 32849,20120313,-9999,    9
    12, 32849,20120314,-9999,    9
    12, 32849,20120315,-9999,    9
    12, 32849,20120316,-9999,    9
    12, 32849,20120317,-9999,    9
    12, 32849,20120318,-9999,    9
    12, 32849,20120319,-9999,    9
    12, 32849,20120320,-9999,    9
    12, 32849,20120321,-9999,    9
    12, 32849,20120322,-9999,    9
    12, 32849,20120323,-9999,    9
    12, 32849,20120324,-9999,    9
    12, 32849,20120325,-9999,    9
    12, 32849,20120326,-9999,    9
    12, 32849,20120327,-9999,    9
    12, 32849,20120328,-9999,    9
    12, 32849,20120329,-9999,    9
    12, 32849,20120330,-9999,    9
    12, 32849,20120331,-9999,    9
    12, 32849,20120401,-9999,    9
    12, 32849,20120402,-9999,    9
    12, 32849,20120403,-9999,    9
    12, 32849,20120404,-9999,    9
    12, 32849,20120405,-9999,    9
    12, 32849,20120406,-9999,    9
    12, 32849,20120407,-9999,    9
    12, 32849,20120408,-9999,    9
    12, 32849,20120409,-9999,    9
    12, 32849,20120410,-9999,    9
    12, 32849,20120411,-9999,    9
    12, 32849,20120412,-9999,    9
    12, 32849,20120413,-9999,    9
    12, 32849,20120414,-9999,    9
    12, 32849,20120415,-9999,    9
    12, 32849,20120416,-9999,    9
    12, 32849,20120417,-9999,    9
    12, 32849,20120418,-9999,    9
    12, 32849,20120419,-9999,    9
    12, 32849,20120420,-9999,    9
    12, 32849,20120421,-9999,    9
    12, 32849,20120422,-9999,    9
    12, 32849,20120423,-9999,    9
    12, 32849,20120424,-9999,    9
    12, 32849,20120425,-9999,    9
    12, 32849,20120426,-9999,    9
    12, 32849,20120427,-9999,    9
